id,title,score,comments,time
48915004,TS-2026-009: Insecure argument handling in Tailscale SSH permitted root access,46,19,2026-07-15 01:08:26
48910545,Bonsai 27B: A 27B-Class model that runs on a phone,455,170,2026-07-14 17:50:48
48913443,Financing the AI boom: from cash flows to debt [pdf],98,46,2026-07-14 21:58:36
48913763,LeMario: Training a JEPA World Model on Super Mario Bros,57,7,2026-07-14 22:30:47
48872401,"The largest available Minecraft world, totalling 15 TB",172,57,2026-07-11 14:32:19
48908178,Are we offloading too much of our thinking to AI?,386,389,2026-07-14 15:18:13
48908950,Launch HN: Agnost AI (YC S26) – Extract user feedback from agent conversations,46,34,2026-07-14 16:06:18
48902320,Australian energy retailers must offer three hours of free daytime electricity,268,352,2026-07-14 04:31:48
48904095,Demis Hassabis has a plan to harness AI safely,137,185,2026-07-14 09:20:07
48914472,"Legal AI, not a coding agent with scaffolding",6,0,2026-07-14 23:51:57
48905919,Show HN: I RL-trained an agent that trains models with RL (for ~$1.3k),97,42,2026-07-14 12:41:25
