id,title,score,comments,time
47312329,"Fixfest is a global gathering of repairers, tinkerers, and activists",79,3,2026-03-09 17:34:27
47311456,"Jolla on track to ship new phone with Sailfish OS, user-replaceable battery",98,52,2026-03-09 16:41:54
47309605,Algebraic topology: knots links and braids,37,3,2026-03-09 14:28:43
47305461,"US Court of Appeals: TOS may be updated by email, use can imply consent [pdf]",475,369,2026-03-09 06:28:02
47310160,Is legal the same as legitimate: AI reimplementation and the erosion of copyleft,129,128,2026-03-09 15:12:53
47307169,Show HN: VS Code Agent Kanban: Task Management for the AI-Assisted Developer,77,36,2026-03-09 10:28:08
47259366,Grammarly is offering ‘expert’ AI reviews from famous dead and living writers,100,115,2026-03-05 09:04:16
47309811,Revealed: UK's multibillion AI drive is built on 'phantom investments',71,35,2026-03-09 14:45:12
47297919,Living human brain cells play DOOM on a CL1 [video],238,235,2026-03-08 15:07:28
47312346,Promptfoo Is Joining OpenAI,20,2,2026-03-09 17:35:30
